7252,323940,49,54.1
7252,323940,50,7.1
7252,323940,51,29.2
7252,323940,52,47.4
7252,323940,53,54.0
7252,323940,54,34.0
7252,323940,55,18.2
7252,323940,56,20.5
7252,323940,57,4.2
7252,323940,58,13.5
7252,323940,59,43.2
7252,323940,60,53.7
7252,323940,61,29.5
7252,323940,62,13.6
7252,323940,63,53.5
7252,323940,64,53.6
7252,323940,65,53.5
7252,323940,66,53.4
7252,323940,67,53.4
7252,323940,68,53.3
7252,323940,69,53.2
7252,323940,70,53.1
7252,323940,71,53.0
7252,323940,72,52.9
7252,323940,73,52.9
7252,323940,74,52.8
7252,323940,75,52.7
7252,323940,76,52.7
7252,323940,77,52.7
7252,323940,78,52.5
7252,323940,79,52.5
7252,323940,80,52.5
7252,323940,81,52.4
7252,323940,82,52.3
7252,323940,83,52.3
7252,323940,84,52.2
7252,323940,85,52.1
7252,323940,86,52.0
7252,323940,87,51.9
7252,323940,88,51.8
7252,323940,89,51.7
7252,323940,90,51.6
7252,323940,91,51.6
7252,323940,92,51.6
7252,323940,93,51.5
7252,323940,94,51.5
7252,323940,95,51.8
7252,323940,96,51.7
7252,323940,97,51.5
7252,323940,98,51.2
7252,323940,99,51.2
7252,323940,100,51.3
7252,323940,101,51.4
7252,323940,102,51.3
7252,323940,103,51.2
7252,323940,104,51.0
7252,323940,105,50.8
7252,323940,106,50.5
7252,323940,107,50.5
7252,323940,108,50.5
7252,323940,109,50.5
7252,323940,110,50.4
7252,323940,111,50.4
7252,323940,112,49.3
7252,323940,113,50.5
7252,323940,114,50.6
7252,323940,115,42.2
7252,323940,116,50.3
7252,323940,117,50.3
7252,323940,118,51.7
7252,323940,119,51.7
7252,323940,120,51.5
7252,323940,121,51.6
7252,323940,122,51.5
7252,323940,123,51.5
7252,323940,124,51.4
7252,323940,125,51.4
7252,323940,126,51.5
7252,323940,127,51.5
7252,323940,128,51.4
7252,323940,129,51.4
7252,323940,130,51.4
7252,323940,131,51.3
7252,323940,132,51.3
7252,323940,133,51.3
7252,323940,134,51.2
7252,323940,135,51.1
7252,323940,136,51.1
7252,323940,137,51.0
7252,323940,138,51.0
7252,323940,139,50.9
7252,323940,140,51.1
7252,323940,141,51.1
7252,323940,142,51.0
7252,323940,143,51.0
7252,323940,144,51.0
7252,323940,145,50.9
7252,323940,146,50.9
7252,323940,147,50.9
7252,323940,148,50.8
7252,323940,149,50.8
7252,323940,150,50.8
7252,323940,151,50.7
7252,323940,152,50.6
7252,323940,153,50.6
7252,323940,154,50.5
7252,323940,155,50.5
7252,323940,156,50.4
7252,323940,157,50.4
7252,323940,158,50.3
7252,323940,159,50.3
7252,323940,160,50.3
7252,323940,161,50.2
7252,323940,162,50.2
7252,323940,163,50.1
7252,323940,164,50.2
7252,323940,165,50.2
7252,323940,166,50.1
7252,323940,167,50.1
7252,323940,168,50.0
7252,323940,169,50.0
7252,323940,170,50.2
7252,323940,171,50.0
7252,323940,172,50.0
7252,323940,173,49.9
7252,323940,174,49.9
7252,323940,175,49.8
7252,323940,176,49.8
7252,323940,177,49.8
7252,323940,178,49.8
7252,323940,179,49.7
7252,323940,180,49.7
7252,323940,181,49.6
7252,323940,182,49.6
7252,323940,183,49.6
7252,323940,184,49.6
7252,323940,185,49.5
7252,323940,186,49.5
7252,323940,187,49.3
7252,323940,188,49.3
7252,323940,189,49.2
7252,323940,190,49.2
7252,323940,191,49.1
7252,323940,192,49.1
7252,323940,193,49.1
7252,323940,194,49.0
7252,323940,195,49.0
7252,323940,196,49.1
7252,323940,197,49.0
7252,323940,198,49.0
7252,323940,199,49.0
7252,323940,200,49.0
7252,323940,201,48.9
7252,323940,202,48.9
7252,323940,203,48.8
7252,323940,204,48.8
7252,323940,205,48.6
7252,323940,206,48.6
7252,323940,207,41.4
7252,323940,208,46.8
